record_id,station_id,plant,region,gas_type,supply_date,supply_volume,revenue,status
435,S1435,Plant_A,North,PNG,2023-10-02,291.54,,Inactive
436,S1436,Plant_A,North,,2023-05-04,,,Inactive
437,S1437,Plant_D,East,LNG,2023-06-04,,401.71,Inactive
438,S1438,Plant_B,,CNG,2023-03-11,614.5,311.12,Inactive
439,S1439,Plant_B,West,LNG,2023-07-12,931.21,207.83,Inactive
440,S1440,Plant_B,North,CNG,2023-07-09,883.75,256.31,Active
441,S1441,Plant_A,East,,2023-12-21,156.67,,Active
442,S1442,Plant_B,North,LNG,2023-12-04,,,Inactive
443,S1443,Plant_C,,PNG,2023-06-01,551.16,,Inactive
444,S1444,Plant_B,South,CNG,2023-09-17,,494.93,Inactive
445,S1445,Plant_A,West,CNG,2023-04-16,377.8,168.81,
446,S1446,Plant_A,,,2023-02-15,,375.84,Active
447,S1447,Plant_D,North,PNG,2023-09-20,,468.17,Active
448,S1448,Plant_C,East,LNG,2023-04-01,237.47,363.42,Active
449,S1449,Plant_B,North,PNG,2023-09-04,581.46,,Inactive
450,S1450,Plant_A,East,,2023-11-26,,191.75,
451,S1451,Plant_B,North,PNG,2023-08-15,,,
452,S1452,Plant_D,South,LNG,2023-05-24,929.58,,Inactive
453,S1453,Plant_D,West,LNG,2023-07-19,915.82,,
454,S1454,Plant_B,South,CNG,2023-05-25,,422.93,Active
455,S1455,Plant_A,,,2023-06-03,,,Active
456,S1456,Plant_C,West,CNG,2023-03-23,347.21,440.19,Inactive
457,S1457,Plant_D,West,CNG,2023-01-21,,170.17,Active
458,S1458,Plant_D,East,,2023-11-24,,314.66,
459,S1459,Plant_C,West,,2023-09-17,,166.99,Active
460,S1460,Plant_B,North,PNG,2023-03-13,192.05,,
461,S1461,Plant_A,North,LNG,2023-07-22,,,Inactive
462,S1462,Plant_C,East,CNG,2023-01-04,967.87,,Active
463,S1463,Plant_A,South,PNG,2023-10-17,456.27,,Inactive
464,S1464,Plant_C,North,,2023-12-01,,95.03,Inactive
465,S1465,Plant_D,North,PNG,2023-12-20,,104.06,
466,S1466,Plant_C,North,PNG,2023-08-18,,191.18,Active
467,S1467,Plant_C,North,LNG,2023-08-23,453.98,340.19,
468,S1468,Plant_D,North,CNG,2023-01-04,228.63,,
469,S1469,Plant_B,North,CNG,2023-02-26,,,Inactive
470,S1470,Plant_B,,LNG,2023-10-21,,,Inactive
471,S1471,Plant_B,,CNG,2023-12-27,,,
472,S1472,Plant_B,East,PNG,2023-09-01,,,Inactive
473,S1473,Plant_D,North,LNG,2023-11-22,153.46,498.79,Active
474,S1474,Plant_D,South,CNG,2023-12-26,247.2,379.25,Active
475,S1475,Plant_C,South,,2023-07-15,996.49,462.63,Inactive
476,S1476,Plant_B,West,LNG,2023-02-11,,,Inactive
477,S1477,Plant_A,East,,2023-12-14,,225.71,
478,S1478,Plant_B,South,PNG,2023-05-15,,,Active
479,S1479,Plant_C,East,CNG,2023-05-26,510.28,,Active
480,S1480,Plant_D,East,,2023-10-09,,,
481,S1481,Plant_C,North,,2023-03-21,,253.51,Inactive
482,S1482,Plant_D,South,,2023-07-22,,150.68,Inactive
483,S1483,Plant_A,,,2023-12-22,465.62,,
484,S1484,Plant_B,East,LNG,2023-08-27,,,
485,S1485,Plant_D,South,,2023-03-03,926.24,70.12,Active
486,S1486,Plant_B,,CNG,2023-12-19,,474.48,
487,S1487,Plant_C,West,CNG,2023-01-14,,,
488,S1488,Plant_C,East,CNG,2023-07-22,975.76,,Active
489,S1489,Plant_D,North,,2023-09-17,,,Inactive
490,S1490,Plant_C,East,LNG,2023-04-28,801.36,167.13,Active
491,S1491,Plant_B,South,CNG,2023-05-10,233.41,424.76,Inactive
492,S1492,Plant_D,East,CNG,2023-01-06,841.3,,Active
493,S1493,Plant_C,South,,2023-12-14,187.27,,Active
494,S1494,Plant_D,East,LNG,2023-11-09,,157.92,
495,S1495,Plant_A,North,,2023-01-21,,,Inactive
496,S1496,Plant_D,South,LNG,2023-01-15,162.32,396.4,Active
497,S1497,Plant_B,,LNG,2023-12-25,,,Inactive
498,S1498,Plant_D,,LNG,2023-06-02,656.2,,Inactive
499,S1499,Plant_A,West,CNG,2023-09-22,,295.84,
500,S1500,Plant_B,,LNG,2023-02-12,,,
501,S1501,Plant_C,,,2023-05-09,899.94,124.96,Inactive
502,S1502,Plant_C,South,LNG,2023-08-07,151.95,,Active
503,S1503,Plant_C,,LNG,2023-10-22,603.91,,Inactive
504,S1504,Plant_D,West,LNG,2023-10-07,144.97,,
505,S1505,Plant_A,,,2023-01-15,,53.81,
506,S1506,Plant_D,West,,2023-04-15,,,Inactive
507,S1507,Plant_A,North,PNG,2023-04-09,,,
508,S1508,Plant_B,,LNG,2023-02-02,,,
509,S1509,Plant_D,East,LNG,2023-05-16,,156.48,Active
510,S1510,Plant_B,North,PNG,2023-11-19,684.95,,Inactive
511,S1511,Plant_B,South,PNG,2023-07-25,,,Inactive
512,S1512,Plant_C,North,LNG,2023-09-26,,,Active
513,S1513,Plant_B,South,LNG,2023-10-16,,,
514,S1514,Plant_B,East,CNG,2023-06-16,738.65,349.72,Inactive
515,S1515,Plant_C,,,2023-01-04,,,Active
516,S1516,Plant_C,West,LNG,2023-12-20,477.27,,Active
517,S1517,Plant_D,North,,2023-02-22,570.12,,
518,S1518,Plant_D,East,PNG,2023-03-22,,,Inactive
519,S1519,Plant_C,,CNG,2023-12-17,,460.78,Inactive
520,S1520,Plant_D,,,2023-03-28,433.78,,Inactive
521,S1521,Plant_D,South,CNG,2023-07-02,,,
522,S1522,Plant_A,West,,2023-01-20,717.13,,
523,S1523,Plant_A,,,2023-12-20,,,Active
524,S1524,Plant_B,,LNG,2023-08-13,,,Active
525,S1525,Plant_D,North,CNG,2023-10-21,313.71,440.62,
526,S1526,Plant_D,North,LNG,2023-11-04,308.99,230.08,
527,S1527,Plant_C,West,LNG,2023-01-24,,,Inactive
528,S1528,Plant_A,,PNG,2023-08-28,,232.36,
529,S1529,Plant_C,West,CNG,2023-10-22,,234.68,Inactive
530,S1530,Plant_A,South,PNG,2023-06-25,491.52,,
531,S1531,Plant_B,West,PNG,2023-11-09,141.84,287.82,Active
532,S1532,Plant_C,,CNG,2023-05-27,870.38,,Active
533,S1533,Plant_B,North,PNG,2023-08-25,,,
534,S1534,Plant_D,West,PNG,2023-08-21,781.8,372.96,Inactive
535,S1535,Plant_D,South,,2023-12-06,134.28,276.18,Active
536,S1536,Plant_C,West,PNG,2023-02-11,,278.07,
537,S1537,Plant_A,North,,2023-09-18,,218.14,
538,S1538,Plant_D,East,PNG,2023-04-25,962.95,351.61,Inactive
539,S1539,Plant_B,North,CNG,2023-02-06,,433.77,Active
540,S1540,Plant_D,West,CNG,2023-11-16,558.86,232.66,Inactive
541,S1541,Plant_D,North,,2023-04-25,276.66,177.14,Active
542,S1542,Plant_A,East,LNG,2023-01-02,,,Inactive
543,S1543,Plant_B,West,,2023-12-10,,116.58,Inactive
544,S1544,Plant_D,West,,2023-10-22,131.73,460.3,Inactive
545,S1545,Plant_B,East,CNG,2023-02-17,827.51,,
546,S1546,Plant_D,East,CNG,2023-09-02,,285.94,Inactive
547,S1547,Plant_A,,,2023-07-15,447.63,,Inactive
548,S1548,Plant_B,,CNG,2023-05-22,,378.95,
549,S1549,Plant_C,North,LNG,2023-10-23,540.02,,Inactive
550,S1550,Plant_B,West,LNG,2023-09-20,,,Inactive
551,S1551,Plant_B,North,LNG,2023-05-06,767.8,,Active
552,S1552,Plant_B,South,CNG,2023-09-01,,279.36,Inactive
553,S1553,Plant_D,West,PNG,2023-08-14,910.63,74.24,Inactive
554,S1554,Plant_C,West,PNG,2023-01-12,556.16,,Active
555,S1555,Plant_C,North,,2023-03-25,771.5,134.53,
556,S1556,Plant_D,North,LNG,2023-11-12,,,Inactive
557,S1557,Plant_B,West,CNG,2023-04-02,,451.8,Inactive
558,S1558,Plant_A,North,PNG,2023-02-03,,476.96,
559,S1559,Plant_D,South,LNG,2023-11-16,,,Active
560,S1560,Plant_B,North,PNG,2023-04-19,,479.21,Inactive
561,S1561,Plant_B,North,CNG,2023-04-13,214.14,,Inactive
562,S1562,Plant_C,West,LNG,2023-04-19,,,
563,S1563,Plant_A,West,LNG,2023-02-07,,,
564,S1564,Plant_D,,LNG,2023-09-10,,59.07,Active
565,S1565,Plant_C,East,LNG,2023-10-15,,,Inactive
566,S1566,Plant_B,North,CNG,2023-10-12,665.14,180.95,Inactive
567,S1567,Plant_B,North,,2023-04-05,323.41,159.95,
568,S1568,Plant_A,South,LNG,2023-06-12,804.38,295.35,Inactive
569,S1569,Plant_A,West,LNG,2023-06-28,377.59,344.8,
570,S1570,Plant_B,North,LNG,2023-08-22,,372.6,
571,S1571,Plant_C,,LNG,2023-09-28,,324.24,Inactive
572,S1572,Plant_D,West,,2023-04-02,259.67,133.15,Inactive
573,S1573,Plant_B,North,LNG,2023-12-05,,254.3,Active
574,S1574,Plant_B,South,PNG,2023-03-07,,368.92,Inactive
575,S1575,Plant_B,West,CNG,2023-05-03,544.67,,Active
576,S1576,Plant_D,West,PNG,2023-09-08,,,
577,S1577,Plant_A,West,CNG,2023-02-15,,,Active
578,S1578,Plant_A,West,CNG,2023-12-03,342.52,109.84,Inactive
579,S1579,Plant_C,East,CNG,2023-08-26,,155.62,
580,S1580,Plant_C,,PNG,2023-04-09,514.79,,Active
581,S1581,Plant_A,East,CNG,2023-07-09,242.13,,Inactive
582,S1582,Plant_B,,PNG,2023-04-07,731.16,,Active
583,S1583,Plant_A,North,PNG,2023-06-12,223.08,420.7,Active
584,S1584,Plant_A,West,CNG,2023-10-15,,206.11,Active
585,S1585,Plant_C,North,,2023-09-23,,,Inactive
586,S1586,Plant_D,North,PNG,2023-11-13,,213.23,Inactive
587,S1587,Plant_A,North,PNG,2023-12-25,,,
588,S1588,Plant_A,South,CNG,2023-05-11,,402.49,Inactive
589,S1589,Plant_D,East,LNG,2023-01-04,580.15,442.55,Inactive
590,S1590,Plant_C,East,LNG,2023-02-11,204.72,399.13,
591,S1591,Plant_B,South,PNG,2023-11-21,,113.58,
592,S1592,Plant_A,North,LNG,2023-09-27,225.3,221.0,
593,S1593,Plant_B,East,,2023-04-15,780.27,,
594,S1594,Plant_C,South,,2023-02-20,881.09,,
595,S1595,Plant_A,West,CNG,2023-08-14,,207.9,Inactive
596,S1596,Plant_D,South,,2023-08-16,,159.46,Active
597,S1597,Plant_C,East,CNG,2023-10-23,309.61,362.4,Active
598,S1598,Plant_D,North,CNG,2023-12-28,762.15,,
599,S1599,Plant_C,West,LNG,2023-11-04,536.09,,Active
600,S1600,Plant_D,West,LNG,2023-09-05,627.68,,Active
601,S1601,Plant_C,South,,2023-03-15,842.49,485.36,Inactive
602,S1602,Plant_C,North,,2023-04-07,121.56,253.2,
603,S1603,Plant_D,East,,2023-12-21,312.28,,Active
604,S1604,Plant_D,East,LNG,2023-02-15,,,Active
605,S1605,Plant_A,North,,2023-05-09,416.34,444.07,
606,S1606,Plant_D,South,,2023-12-13,349.89,,
607,S1607,Plant_A,,LNG,2023-10-25,,240.15,Active
608,S1608,Plant_C,East,LNG,2023-08-25,167.16,,Active
609,S1609,Plant_C,North,LNG,2023-07-26,,226.92,
610,S1610,Plant_A,South,PNG,2023-05-22,,,
611,S1611,Plant_C,West,PNG,2023-10-17,221.23,395.06,Active
612,S1612,Plant_B,,PNG,2023-04-17,,,Active
613,S1613,Plant_A,North,CNG,2023-11-28,,467.83,
614,S1614,Plant_D,North,LNG,2023-09-17,,,
615,S1615,Plant_D,,PNG,2023-01-13,918.76,,
616,S1616,Plant_A,North,CNG,2023-12-20,,163.98,Inactive
617,S1617,Plant_C,South,CNG,2023-02-06,,,Inactive
618,S1618,Plant_C,East,CNG,2023-01-02,703.18,,Active
619,S1619,Plant_C,North,CNG,2023-05-14,349.45,,Inactive
620,S1620,Plant_D,,PNG,2023-06-25,337.18,,
621,S1621,Plant_D,North,,2023-08-26,,350.98,
622,S1622,Plant_D,West,PNG,2023-07-23,815.47,371.91,
623,S1623,Plant_B,,,2023-10-16,530.28,,
624,S1624,Plant_C,East,,2023-06-03,,261.78,Active
625,S1625,Plant_B,North,,2023-08-08,,220.64,Active
626,S1626,Plant_C,South,PNG,2023-06-20,,408.4,Active
627,S1627,Plant_B,North,,2023-04-06,,,Active
628,S1628,Plant_C,North,LNG,2023-06-27,,,Active
629,S1629,Plant_C,,PNG,2023-03-03,,,Active
630,S1630,Plant_A,West,LNG,2023-12-12,,,Active
631,S1631,Plant_B,West,CNG,2023-12-07,,,Active
632,S1632,Plant_D,North,,2023-01-21,,464.95,Inactive
633,S1633,Plant_A,East,LNG,2023-07-11,244.13,,Active
634,S1634,Plant_B,South,,2023-08-06,,,Inactive
635,S1635,Plant_C,East,PNG,2023-03-24,,,Active
636,S1636,Plant_B,West,LNG,2023-08-12,,63.38,Active
637,S1637,Plant_A,South,LNG,2023-02-20,402.63,,
638,S1638,Plant_C,,,2023-12-03,819.21,,Inactive
639,S1639,Plant_C,North,,2023-03-11,481.34,477.35,
640,S1640,Plant_A,,PNG,2023-12-18,893.07,,
641,S1641,Plant_B,North,LNG,2023-01-22,,,Inactive
642,S1642,Plant_B,South,LNG,2023-09-26,452.07,,
643,S1643,Plant_B,North,PNG,2023-01-27,531.31,133.53,
644,S1644,Plant_D,South,LNG,2023-02-24,714.05,72.65,Inactive
645,S1645,Plant_A,East,,2023-08-09,,,Inactive
646,S1646,Plant_C,North,PNG,2023-11-17,,139.2,Inactive
647,S1647,Plant_A,South,LNG,2023-01-06,,,Active
648,S1648,Plant_B,North,CNG,2023-03-06,,,
649,S1649,Plant_B,East,,2023-08-08,,,
650,S1650,Plant_A,East,CNG,2023-10-22,537.07,,Inactive
651,S1651,Plant_B,,,2023-06-07,,95.05,
652,S1652,Plant_C,East,LNG,2023-08-07,,,Active
653,S1653,Plant_A,West,LNG,2023-03-13,956.93,,
654,S1654,Plant_C,,PNG,2023-11-25,,,
655,S1655,Plant_B,West,LNG,2023-12-07,937.44,192.5,
656,S1656,Plant_C,North,PNG,2023-10-05,710.27,,Active
657,S1657,Plant_B,North,LNG,2023-03-08,347.69,,
658,S1658,Plant_A,West,PNG,2023-10-02,,,Inactive
659,S1659,Plant_C,,CNG,2023-02-15,,308.76,
660,S1660,Plant_B,South,LNG,2023-07-16,252.31,,Inactive
661,S1661,Plant_B,South,CNG,2023-10-05,926.77,106.59,Active
662,S1662,Plant_B,West,,2023-03-12,492.87,390.24,
663,S1663,Plant_D,East,PNG,2023-12-24,,,
664,S1664,Plant_D,North,LNG,2023-01-21,620.6,,Inactive
665,S1665,Plant_A,South,PNG,2023-08-11,132.22,,Inactive
666,S1666,Plant_A,West,,2023-07-18,,499.44,Inactive
667,S1667,Plant_D,West,LNG,2023-03-02,,433.91,
668,S1668,Plant_A,South,LNG,2023-05-23,,,Active
669,S1669,Plant_B,West,PNG,2023-05-28,939.3,341.16,
670,S1670,Plant_C,West,PNG,2023-11-13,,203.48,Active
671,S1671,Plant_C,East,PNG,2023-09-01,278.28,,Active
672,S1672,Plant_D,East,LNG,2023-07-09,,220.23,Inactive
673,S1673,Plant_A,West,PNG,2023-03-12,254.6,190.32,
674,S1674,Plant_B,West,LNG,2023-04-26,341.71,177.79,Active
675,S1675,Plant_D,North,LNG,2023-07-15,,240.07,Inactive
676,S1676,Plant_B,North,LNG,2023-08-11,,209.9,
677,S1677,Plant_A,North,CNG,2023-04-09,,,Inactive
678,S1678,Plant_B,East,LNG,2023-02-19,624.64,,Inactive
679,S1679,Plant_A,,,2023-05-01,,,Active
680,S1680,Plant_B,West,LNG,2023-09-07,,266.56,
681,S1681,Plant_B,North,PNG,2023-09-28,,287.22,Inactive
682,S1682,Plant_D,,PNG,2023-12-04,348.37,342.36,
683,S1683,Plant_A,North,,2023-06-17,923.19,273.45,
684,S1684,Plant_A,North,LNG,2023-01-16,415.97,,Active
685,S1685,Plant_B,West,CNG,2023-05-15,,,Inactive
686,S1686,Plant_B,,,2023-06-17,493.81,,Inactive
687,S1687,Plant_A,West,CNG,2023-01-07,168.92,,Inactive
688,S1688,Plant_A,South,LNG,2023-09-01,880.48,,
689,S1689,Plant_B,South,,2023-02-10,,,Inactive
690,S1690,Plant_B,East,,2023-12-22,,,Inactive
691,S1691,Plant_A,South,CNG,2023-10-09,303.19,149.42,Inactive
692,S1692,Plant_A,West,PNG,2023-08-12,,,
693,S1693,Plant_A,West,PNG,2023-11-05,,335.21,Active
694,S1694,Plant_A,West,CNG,2023-11-09,288.5,114.73,Inactive
695,S1695,Plant_C,North,CNG,2023-08-26,,,
696,S1696,Plant_A,,PNG,2023-07-09,,402.56,Active
697,S1697,Plant_D,East,CNG,2023-11-17,,,
698,S1698,Plant_D,,LNG,2023-09-15,,192.89,Inactive
699,S1699,Plant_D,West,CNG,2023-05-15,499.15,,Active
700,S1700,Plant_D,North,CNG,2023-04-10,,309.85,Active
701,S1701,Plant_C,,LNG,2023-05-16,230.4,487.09,
702,S1702,Plant_B,,LNG,2023-06-04,,278.61,Inactive
703,S1703,Plant_C,South,,2023-08-03,587.22,144.99,Inactive
704,S1704,Plant_D,South,PNG,2023-05-07,,,Active
705,S1705,Plant_C,West,CNG,2023-08-24,546.52,170.87,
706,S1706,Plant_A,,,2023-09-07,,,Inactive
707,S1707,Plant_B,East,LNG,2023-12-27,,,Active
708,S1708,Plant_C,,PNG,2023-08-02,,290.71,
709,S1709,Plant_C,East,,2023-05-08,,438.94,Inactive
710,S1710,Plant_B,South,PNG,2023-06-11,,463.69,Inactive
711,S1711,Plant_D,,CNG,2023-10-10,147.59,105.75,Inactive
712,S1712,Plant_A,North,LNG,2023-09-04,219.72,,Active
713,S1713,Plant_B,,CNG,2023-01-09,,136.25,Inactive
714,S1714,Plant_B,East,,2023-11-04,,346.53,Active
715,S1715,Plant_D,South,CNG,2023-12-14,,,
716,S1716,Plant_A,South,PNG,2023-03-20,816.39,487.41,Active
717,S1717,Plant_A,South,PNG,2023-11-08,,,
718,S1718,Plant_A,,PNG,2023-05-13,,418.44,Active
719,S1719,Plant_D,West,CNG,2023-03-23,397.4,306.87,Inactive
720,S1720,Plant_D,South,PNG,2023-01-18,608.12,61.42,Inactive
721,S1721,Plant_A,South,,2023-04-07,968.55,,Inactive
722,S1722,Plant_C,,CNG,2023-06-02,,,
723,S1723,Plant_A,East,LNG,2023-08-28,,,
724,S1724,Plant_A,North,,2023-11-11,,,Inactive
725,S1725,Plant_C,North,CNG,2023-11-12,,,Active
726,S1726,Plant_D,West,,2023-01-07,464.74,,Inactive
727,S1727,Plant_A,West,CNG,2023-04-07,,,Inactive
728,S1728,Plant_D,North,CNG,2023-09-19,,174.61,
729,S1729,Plant_D,,LNG,2023-07-05,597.66,213.86,
730,S1730,Plant_B,,CNG,2023-05-03,,,Active
731,S1731,Plant_B,South,,2023-07-21,665.6,187.65,Active
732,S1732,Plant_D,West,,2023-12-07,401.56,118.66,
733,S1733,Plant_A,East,PNG,2023-04-24,607.28,,Active
734,S1734,Plant_D,North,CNG,2023-08-23,608.41,145.82,
735,S1735,Plant_C,,PNG,2023-06-28,724.62,,Inactive
736,S1736,Plant_B,East,CNG,2023-05-12,825.12,240.85,Active
737,S1737,Plant_C,North,CNG,2023-02-19,,,Active
738,S1738,Plant_A,North,LNG,2023-11-07,268.83,397.06,Active
739,S1739,Plant_C,North,CNG,2023-01-21,,242.52,Inactive
740,S1740,Plant_B,West,CNG,2023-12-20,,,
741,S1741,Plant_B,East,CNG,2023-10-16,777.3,60.49,Active
742,S1742,Plant_D,West,PNG,2023-07-01,,114.9,Active
743,S1743,Plant_A,South,CNG,2023-02-14,777.51,,Active
744,S1744,Plant_C,North,PNG,2023-06-24,180.76,,Inactive
745,S1745,Plant_A,,LNG,2023-11-04,,,Inactive
746,S1746,Plant_D,West,,2023-09-02,,170.36,Active
747,S1747,Plant_D,North,CNG,2023-12-17,,230.03,
748,S1748,Plant_A,North,CNG,2023-04-27,,313.55,Inactive
749,S1749,Plant_D,,PNG,2023-10-03,,158.21,Inactive
750,S1750,Plant_C,,CNG,2023-11-17,169.15,92.56,Active
751,S1751,Plant_B,East,,2023-08-13,527.33,342.83,
752,S1752,Plant_D,,CNG,2023-11-04,,178.15,Active
753,S1753,Plant_A,North,PNG,2023-08-12,390.87,187.24,Inactive
754,S1754,Plant_D,South,PNG,2023-05-08,270.56,233.77,Inactive
755,S1755,Plant_B,,CNG,2023-07-15,184.49,,Active
756,S1756,Plant_A,West,LNG,2023-12-23,,163.71,Inactive
757,S1757,Plant_D,,,2023-08-01,,,
758,S1758,Plant_A,West,,2023-01-23,705.65,221.2,
759,S1759,Plant_B,,CNG,2023-07-03,,192.81,Inactive
760,S1760,Plant_A,North,,2023-12-22,505.36,,Inactive
761,S1761,Plant_D,South,PNG,2023-01-19,,,Active
762,S1762,Plant_B,South,LNG,2023-05-27,641.68,447.64,Active
763,S1763,Plant_D,West,LNG,2023-02-22,481.63,119.35,Active
764,S1764,Plant_D,North,LNG,2023-05-28,963.17,,Active
765,S1765,Plant_A,South,,2023-07-24,,150.83,Active
766,S1766,Plant_C,West,PNG,2023-01-03,,,Inactive
767,S1767,Plant_D,West,LNG,2023-09-04,,,Inactive
768,S1768,Plant_D,West,CNG,2023-02-16,,,
769,S1769,Plant_A,,LNG,2023-07-02,101.15,412.35,
770,S1770,Plant_D,West,CNG,2023-08-10,,,Inactive
771,S1771,Plant_B,South,LNG,2023-02-13,,,Inactive
772,S1772,Plant_A,North,,2023-04-05,418.09,,
773,S1773,Plant_A,North,,2023-10-13,,188.07,Active
774,S1774,Plant_B,,,2023-05-11,305.61,448.1,
775,S1775,Plant_B,South,,2023-01-07,,392.33,
776,S1776,Plant_A,,CNG,2023-07-13,,,
777,S1777,Plant_C,East,LNG,2023-10-23,561.8,220.11,Active
778,S1778,Plant_A,East,PNG,2023-09-09,,437.73,Inactive
779,S1779,Plant_B,West,,2023-12-15,193.34,62.13,Inactive
780,S1780,Plant_B,South,,2023-12-15,,,Inactive
781,S1781,Plant_B,South,CNG,2023-01-15,294.85,255.02,Inactive
782,S1782,Plant_C,East,,2023-11-07,127.55,427.12,Active
783,S1783,Plant_C,East,LNG,2023-04-10,,,
784,S1784,Plant_C,East,CNG,2023-03-03,852.47,401.67,
785,S1785,Plant_D,North,CNG,2023-08-05,706.86,,Active
786,S1786,Plant_A,West,,2023-11-28,,188.28,
787,S1787,Plant_B,,LNG,2023-03-07,465.96,138.75,
788,S1788,Plant_D,,LNG,2023-10-14,830.11,405.51,
789,S1789,Plant_B,North,,2023-11-27,,118.71,Active
790,S1790,Plant_A,East,PNG,2023-10-13,,214.04,
791,S1791,Plant_C,East,PNG,2023-01-17,,465.91,Active
792,S1792,Plant_B,East,CNG,2023-10-25,671.54,,Active
793,S1793,Plant_D,North,,2023-07-04,783.52,246.09,
794,S1794,Plant_B,South,PNG,2023-10-16,,169.12,
795,S1795,Plant_C,West,CNG,2023-12-11,,,
796,S1796,Plant_A,East,PNG,2023-03-07,224.93,,Inactive
797,S1797,Plant_B,North,CNG,2023-06-20,483.2,,Active
798,S1798,Plant_D,South,,2023-02-27,907.7,,Active
799,S1799,Plant_A,North,,2023-12-09,,351.16,Active
800,S1800,Plant_D,East,PNG,2023-02-14,380.4,,
801,S1801,Plant_D,North,,2023-11-21,,170.5,Inactive
802,S1802,Plant_C,North,PNG,2023-11-21,,,
803,S1803,Plant_A,West,PNG,2023-01-23,,,
804,S1804,Plant_B,,CNG,2023-01-03,,,
805,S1805,Plant_C,South,LNG,2023-06-22,420.03,,
806,S1806,Plant_C,North,LNG,2023-12-08,,,Inactive
807,S1807,Plant_B,South,LNG,2023-05-12,810.68,69.15,Active
808,S1808,Plant_B,North,PNG,2023-06-01,727.62,489.63,
809,S1809,Plant_A,East,,2023-11-12,,276.76,Inactive
810,S1810,Plant_B,,PNG,2023-11-08,,414.13,Active
811,S1811,Plant_C,South,CNG,2023-08-13,,257.42,
812,S1812,Plant_D,,,2023-03-03,375.56,272.48,Active
813,S1813,Plant_D,North,LNG,2023-10-04,,,Active
814,S1814,Plant_D,East,CNG,2023-01-22,864.81,,Active
815,S1815,Plant_A,West,PNG,2023-11-03,951.56,218.03,Active
816,S1816,Plant_D,North,LNG,2023-11-08,908.21,,
817,S1817,Plant_B,West,CNG,2023-06-12,,89.51,Active
818,S1818,Plant_B,West,,2023-03-23,660.76,265.63,Active
819,S1819,Plant_B,,LNG,2023-03-20,,,Active
820,S1820,Plant_B,South,LNG,2023-09-13,560.52,,Active
821,S1821,Plant_B,,CNG,2023-06-23,,131.74,Inactive
822,S1822,Plant_D,North,LNG,2023-01-06,517.11,,Inactive
823,S1823,Plant_C,West,,2023-08-17,,95.09,Inactive
824,S1824,Plant_C,South,PNG,2023-11-23,520.09,,Inactive
825,S1825,Plant_C,,PNG,2023-11-26,,465.64,Active
826,S1826,Plant_B,,,2023-02-13,,450.19,
827,S1827,Plant_A,South,CNG,2023-12-02,,,
828,S1828,Plant_A,,LNG,2023-05-05,,124.65,Active
829,S1829,Plant_B,,PNG,2023-08-04,108.58,,Active
830,S1830,Plant_D,West,LNG,2023-10-21,435.85,,Active
831,S1831,Plant_A,South,LNG,2023-12-26,565.46,305.45,Inactive
832,S1832,Plant_B,,PNG,2023-10-07,,367.55,Inactive
833,S1833,Plant_A,North,CNG,2023-05-12,,,
834,S1834,Plant_C,North,LNG,2023-06-28,566.9,,Active
835,S1835,Plant_C,,CNG,2023-07-05,,499.37,Active
836,S1836,Plant_A,West,CNG,2023-11-18,818.09,,Inactive
837,S1837,Plant_C,East,CNG,2023-10-27,,212.7,Active
838,S1838,Plant_B,North,CNG,2023-11-21,322.17,300.19,Inactive
839,S1839,Plant_B,West,CNG,2023-04-17,106.46,152.65,
840,S1840,Plant_C,East,PNG,2023-11-07,,,Active
841,S1841,Plant_B,East,,2023-08-13,812.49,,Inactive
842,S1842,Plant_C,South,,2023-04-12,255.43,,
843,S1843,Plant_C,East,LNG,2023-04-04,474.57,,Active
844,S1844,Plant_D,,,2023-09-09,162.47,249.77,Inactive
845,S1845,Plant_D,,LNG,2023-09-09,,,
846,S1846,Plant_B,,CNG,2023-04-20,360.59,,Active
847,S1847,Plant_B,North,LNG,2023-09-10,,57.52,Inactive
848,S1848,Plant_A,West,PNG,2023-01-21,211.33,,Inactive
849,S1849,Plant_C,West,,2023-01-19,301.34,,Inactive
850,S1850,Plant_D,North,CNG,2023-01-12,,,Inactive
851,S1851,Plant_C,West,PNG,2023-07-13,292.24,222.28,
852,S1852,Plant_C,South,CNG,2023-12-20,361.83,198.34,Inactive
853,S1853,Plant_A,East,CNG,2023-03-22,,,Inactive
854,S1854,Plant_D,West,PNG,2023-08-21,590.04,419.71,
855,S1855,Plant_D,East,,2023-06-07,,385.03,Active
856,S1856,Plant_D,South,LNG,2023-04-22,186.49,235.52,Inactive
857,S1857,Plant_A,North,PNG,2023-08-28,181.45,219.62,Active
858,S1858,Plant_C,South,,2023-02-03,,,Active
859,S1859,Plant_B,South,CNG,2023-05-04,,,Inactive
860,S1860,Plant_D,West,LNG,2023-07-24,494.25,,Active
861,S1861,Plant_B,East,,2023-10-16,,,Inactive
862,S1862,Plant_C,East,PNG,2023-01-06,,124.88,
863,S1863,Plant_D,South,,2023-01-14,122.18,436.05,Active
864,S1864,Plant_A,,PNG,2023-01-05,207.97,145.12,
865,S1865,Plant_B,West,CNG,2023-05-05,,,Active
866,S1866,Plant_D,West,CNG,2023-08-28,,,
867,S1867,Plant_D,East,PNG,2023-05-22,506.85,,
868,S1868,Plant_B,East,,2023-07-05,101.1,225.63,
869,S1869,Plant_D,,LNG,2023-02-24,595.12,,
